id_site,R2M_R11A_F_A_01,R2M_R11A_F_A_02,R2M_R11A_F_A_03,R2A_R11G_F_A_01,R2A_R11G_F_A_02,R2A_R11G_F_A_03,R2M_GFPA_C_A_01,R2M_GFPA_C_A_02,R2M_GFPA_C_A_03,R2A_R11G_C_A_01,R2A_R11G_C_A_02,R2A_R11G_C_A_03,R2M_GFPA_F_A_01,R2M_GFPA_F_A_02,R2M_GFPA_F_A_03,cl_name
EPS8_S667,3.84864798544266,5.303322061110527,5.229890968392598,5.4511630124057815,4.290839194130213,5.1060307946023,4.5149543686881675,5.1014726495992395,3.6402225872708445,2.1459815178581456,3.0847550578909937,4.908368371248976,4.713829705141415,1.084285861125228,2.938597589149087,RE_profile
INADL_S645,5.170979295991771,4.1294936581098804,4.1502756808229915,5.845591940608096,5.958063896698447,5.321690340101406,5.54125552960487,5.327784248566746,4.881141762996066,2.732760213810795,3.138434808053674,4.704041729544927,4.143036445531251,3.4950108859642977,4.646569735860869,RE_profile
KIAA1468_S180,6.173961109783864,5.903627125840086,5.923362365769164,2.4574532196581576,4.101286216907513,3.8138945967166404,5.848899845759269,5.853515745034343,5.727885295477573,3.4046363263787884,-0.9731792363283178,3.367671250102271,2.5018430756697394,4.960458458334931,3.8382466097173404,RAB11_profile
SHROOM3_S832,2.498852598972189,5.2456004372602045,3.557927100716168,6.906273665340129,6.901464490133395,6.719847469233833,3.415841572902103,0.7140254020474348,3.6215954923033804,6.113930390017198,6.096080074685904,6.531409260538933,4.123416556457728,3.086720708167779,5.080512461387001,NA
TSC1_S1079,6.479881847817153,6.333944754421123,6.397431564863912,3.203695635032717,4.937570710160941,4.876305767635943,6.278173938750476,6.121519550922802,2.668451509065864,4.644794057437291,5.363677321716948,2.3489964833396075,0.8568796348109151,5.2304950334340505,2.7304633294621468,RAB11_profile
BPTF_S1161,5.449721923044062,4.552418179972479,5.819381148613786,0.7449674690895156,2.481381295832378,0.9869744842622943,5.450973597344783,5.497390342423571,3.736115587346535,3.9069773064152162,5.061480373196952,4.887977641472442,5.262326420966923,0.6130677589900815,4.332112502101517,NA
TSC2_S1385,3.8708812065231335,3.8736608101016743,4.27800038881705,3.6540447858040572,5.081936448806028,3.8755556903312858,5.155808434189854,5.51442390207157,4.95749683696906,4.485384690021418,1.20292463807833,4.129739646471904,1.9188411952081128,0.0013431971362019013,4.3008745057689755,RE_profile
RBBP6_S899,3.498175389398416,3.0875511741820048,4.799531113998811,6.101066958073318,5.0636294837086595,5.574730544018671,5.517703858531901,3.986234693132299,5.521402042317536,6.245967189052251,5.794622593871266,6.132530540568856,-0.6878422120896737,0.9887702107192204,3.1118813325135317,RE_profile
RBBP6_S1217,5.756880411091551,5.760804376437577,6.154085045124163,5.711490757011154,6.09720352895041,5.796783492217977,6.066084745436891,5.6321429161293635,4.9517049538785,4.427659233472138,2.357878859180041,1.9853379206342834,4.2835149763506335,-2.0621115179981313,4.405789428253048,RE_profile
RBBP6_S1664,3.2898888095045926,4.102278406228161,4.2701218690816605,5.540546582433709,4.258339036051419,4.887205965993303,5.3399229424895935,4.139520967807675,2.53257726899577,2.311965144805016,3.1201222869007466,3.125857969512012,1.195507055974442,0.9268654859922396,5.106481248995897,RE_profile
GRB10_S142,2.2259867929650743,6.093236833331391,6.40300170089795,5.73355423653827,4.480238320445207,5.3099354945322785,1.5598463211223725,5.1654537349259275,1.1379327012304992,5.926895924787155,5.706711443329014,5.8536820707131625,1.8607392497264397,3.33181980248831,3.619984959529149,NA
_S552,6.189199622384515,6.230453777240377,6.302740134660421,6.239776225827148,5.818053706936783,5.798556084037675,5.980560783127277,6.368169548739986,5.843533822884444,5.712407044363119,5.35793753431858,5.767288856006561,4.8756955599372676,0.5683995695236304,2.3347438566050087,RAB11_profile
SSR1_S268,4.491734074550235,6.252712434237721,6.196502646334206,6.810069684811293,6.971137887258356,6.642318457010133,6.215412419450879,6.327804892246434,1.9766315046661966,4.371951352825528,2.3023373877312925,2.5031425556149394,3.7173047971438136,3.1977475081903273,4.385573476198304,RE_profile
KDM5B_S1415,5.551893057691806,5.368407127019295,5.820349305055627,4.439222370978358,5.301812782448052,3.6964375470142388,5.435838567205002,5.64103177912084,4.604526871495411,3.961746702398786,3.288846087667647,5.315401876613973,3.040201279157735,3.8346074498489404,5.286920712552191,RAB11_profile
KAT6A_S1089,5.947406635502599,4.451998323867883,5.954428799438004,5.248797686777641,5.3188730049343365,5.026128870254232,5.606797248152985,5.740655282239042,3.7034729551243983,2.8600725895192816,4.807240507063903,2.569202667703698,2.575791274532557,2.7223292166609547,3.761996115258725,RAB11_profile
TACC3_S317,2.6493776796686115,5.320194816610659,3.5131543399781853,6.283039573792843,6.0914995342983485,6.198156132152969,5.987919846208392,5.688201053096139,5.842672734158481,2.754440509798709,3.550775072549952,4.581152669473417,2.9508484854334203,4.194195271212001,2.109459094261022,RE_profile
MPRIP_S2364,4.926629738530902,6.448794149830608,6.552217029195806,4.233796073853275,4.536894247635606,5.2599831707249525,6.506505256394352,6.374672820012892,6.62978237248087,3.6941696464452263,2.73375619278153,3.6595367531257876,-0.4251260031014139,5.357278635248099,2.1973894886510665,RAB11_profile
MPRIP_S737,6.194885067348002,4.052406838739641,6.458428592165285,6.244322884177423,6.135102898161535,5.9443240789141445,6.055700171452774,6.192618404402034,5.925539653536827,5.71709486500245,3.291569191413771,5.923945910433526,4.147306336490246,2.4709592927513335,0.11131511201458899,RE_profile
MPRIP_S2380,6.551020570598452,6.293654503071486,6.620113438412204,5.296472152874033,4.568887769476879,5.789428790179653,5.84045323619061,6.5113972363844574,6.553053900342067,6.026467394714413,5.443390256511169,4.354386463829963,4.157062414723521,2.7068489239302416,4.3040060251347825,RAB11_profile
mkl1_S106,4.444062542092476,4.388531673393712,4.094733010039821,5.526273896259343,6.433089872445143,3.0933167031091284,2.517425492608338,0.38482161510358814,4.0038985573054955,4.601280708481132,3.8895033163102752,4.767692842373504,4.901631149696449,4.7429453005424005,3.7167898985165873,NA
SP3_S495,6.336756132187859,2.2931313374702684,6.417014729185358,3.4165840898648794,4.618431870298073,3.898562293576026,6.321998119911781,6.2685568225584,4.067507854103592,2.435319254654409,1.6534357048417974,4.247267276522595,-1.9992884210663595,4.719477572366983,1.0214263229396172,RAB11_profile
NUP214_S634,5.784384675631302,5.982609824261133,6.02861716812275,5.586978013347003,5.61380406487245,5.4654735871789795,5.464955661649294,5.681969017603995,3.6084041824175683,1.0874017142024188,2.055258093577363,5.395248608339965,0.32118698161443326,2.485822242028956,4.227122827383306,RE_profile
FAM83H_S1082,7.159638078131738,7.2107576043507775,7.421460489992986,5.088666179183943,3.0105898021069364,2.287974773514442,7.115609774206104,7.4496146892960615,7.3784221459671215,7.0129258339545215,6.298501808175995,7.005771547290376,6.910593308880428,6.646973159954085,7.3297602463533735,NA
FAM83H_S1175,5.809446406672533,5.747787837015544,5.96997356956005,5.8935920378267,5.867545133259127,5.663430861520256,5.642601747455688,5.845473938283303,5.046163703503231,4.294062470768489,2.5399955560276335,2.6338649146226745,4.835864379405049,4.18584371113183,4.9459163254836795,RE_profile
FAM83H_S1137,5.6015953897429975,5.756027447235097,5.848226725797119,5.7935522016725205,5.762199532115145,5.54729944434821,5.3211162754200165,5.570035416918016,5.027763481354253,3.929033710988824,4.177262810515453,4.168283761948972,0.174269519285283,4.87383978349599,0.239093065559012,RE_profile
FAM83H_S1093,6.4410735731272695,6.4161936102994614,6.734464192840515,7.064619799903638,6.777901947188125,6.041727826287681,6.261970971985751,6.683860273350795,6.312300879104781,6.678099810899978,6.2457629671601405,6.637355400328196,3.6345733714196795,1.6887561532313322,5.415608614674738,RE_profile
FAM83H_S1104,5.800045258211251,5.092180699133238,6.005431277240286,6.771161066359012,6.558656492738004,5.98671104833732,3.760830607203523,3.1702752667355663,3.5173412496013943,6.445138035376208,5.763238097997076,6.325423042183267,2.464482142648758,4.796459694949111,2.8335238313304925,RE_profile
FAM83H_S1126,5.905295759260365,5.8415778066554545,5.965598379179345,5.919257082449963,4.891661026250014,5.391550667500549,5.594737296959324,6.014081817513238,5.809751611754434,5.574865379100104,4.202598564127134,5.663469677144635,4.105089572487596,4.277772410357056,4.380925372519052,RAB11_profile
NIPBL_S2658,6.371508611341266,6.507691100536392,6.813198690717126,6.784674684694749,6.4682350946022575,6.664764452121863,6.6382470970165555,6.365779721624422,6.5558346363029365,6.497688827355918,5.828112300533618,6.468886277582387,5.905377952445464,5.84344267412273,6.1138987792090065,RE_profile
FAM122A_S166,6.541290680363933,6.6219054876127155,6.770358419571217,6.2297510357981984,5.933307121469489,5.686281901473322,6.231910841171397,6.638090883680416,4.19449957264841,6.05181072305728,5.831296702786588,5.964642700177301,6.245723183042619,5.722420749070165,6.25531699015451,RAB11_profile
NFIA_S258,5.815655942440894,5.974312919442614,5.588626534647642,6.205132329715657,5.078587051224346,5.7379287825370815,6.05453147809723,5.870109262392224,5.731274453119968,4.9823940325293945,4.560346387120797,4.721356726440244,4.255987416829685,2.776720125304938,4.750549773651153,RE_profile
AMPD2_S114,7.266909333769668,7.106889627854458,7.043632888026532,7.59025705566808,7.706769152466258,7.462083285120885,7.385547117191349,7.234941790198357,7.287952147258699,6.461678659733919,6.773871078163009,6.79648685667951,7.089279596474378,7.134141589126024,7.116221040030893,RE_profile
ARHGEF2_S827,7.033901950424264,7.143873552991247,7.190908602231579,5.095077470582899,1.7950985084887425,4.108045631316916,6.680895242263804,7.056397939833833,7.044568114089299,4.702695488236614,4.112266847489312,2.063754508117535,6.313058392771535,5.955256192452169,3.843280328623497,RAB11_profile
ARHGEF2_S222,4.914411867438669,3.1445085579705103,5.085367924647691,5.471569204675967,3.355210162788252,5.688062294898011,5.273143935366116,4.132070453531261,4.662693275524051,1.702237221437632,1.6885601136147828,2.888425021138389,0.8839932941756228,0.21974272533001393,3.3766824937858404,RE_profile
PCM1_S65,6.008335607344118,6.014779470235533,6.243231947091484,6.093370693811693,6.143967954453924,5.481297834323412,6.118326546001575,6.123179858540145,5.846913751618816,5.719378580791765,5.683669608371955,5.824178961585102,1.730302534379978,2.192668933895343,2.399333531219044,RE_profile
PCM1_S861,5.67549109120833,5.6449767019462875,5.987446428884883,5.949262644457204,5.760271837222275,5.73730443106016,6.0314414425942395,4.5857272861229506,5.3546569495137035,3.912406287833365,2.9101903241887968,5.349843404039739,3.85256349785296,5.341197565220913,4.013324571123783,RE_profile
ESYT2_S703,7.5969419905294675,4.646344243494325,7.493699018336092,7.884617791481694,7.958154089823469,7.911371210273213,7.523035829435778,3.9959259940125165,6.634249839938633,5.265952680879999,3.21880411823622,3.2414885039440753,6.420593090288397,7.12905014597094,4.102602999187516,RE_profile
ESYT2_S706,7.64949575974064,7.6710715430598695,7.569571016754641,7.9092752124861585,8.030958444315166,7.9513310752249415,7.564949194449845,6.841215423129383,6.96617917226968,6.3436631374310455,4.462344304471935,6.931026273931522,6.420593090288397,7.12905014597094,6.711576963782036,RE_profile
ESYT2_S636,4.988451633571758,4.226299492361325,3.7870348347831664,5.7463224751108415,5.466972197923748,4.061695719453727,5.215774747271753,5.6073595413143416,2.786069049312247,4.031821507367774,4.242662626755562,4.812201650595373,0.5398236738133209,4.239680049698251,0.754082168942845,RE_profile
ESYT2_S638,2.5487861989006735,2.908115242709304,3.7576465060891824,5.7463224751108415,5.466972197923748,4.507296332451831,5.215774747271753,5.6073595413143416,5.33159487565232,1.8793735712247148,4.739241209571388,4.464805143222673,2.6466863987157465,4.5034406817775965,0.5888355086355697,NA
C1orf226_S258,4.419922438394759,5.612793856619688,5.65803854274854,6.4612715761143535,6.695670339860341,6.446099455309819,6.679316803210561,6.552196790865176,6.453658102691789,2.3343323144803563,0.25077378929329175,4.312429585686315,6.305675007441782,6.385877141066915,6.4024047042954875,RE_profile
STMN1_S25,6.369353515615413,6.2265729351033485,6.43141653899388,7.726399283648239,7.7654168182058685,7.58976965318695,6.38275335029563,6.231163057454675,6.136498684951422,6.9766312414366425,6.606152486674908,6.9827311891501616,2.484337812036288,2.960493258637766,-1.9072468188823617,RE_profile
WDR91_S221,6.595038366160001,6.397380181683621,5.300588545990571,5.4020401029322835,3.441579510902388,2.9810810250469255,6.273410510949181,5.243073887773201,6.42581869930597,5.220158793421592,0.8838400038997856,4.91368435365907,3.564164036048772,2.8608060877422794,4.381392429816056,RAB11_profile
HCFC1_S666,6.862107707009054,6.84026761965143,6.602594740970041,7.158999691560123,7.1135698886200505,7.068145528665279,6.738405279185743,6.721895090812884,6.760502552500512,1.7249337707141508,4.735088677346419,2.724121201484921,6.007483342927191,3.4929232198652076,6.306229317038205,RE_profile
HCFC1_S598,4.430382634832705,6.061713394570736,6.269039518905428,6.046770713731826,6.067849100045317,4.874476447547155,5.958652322458978,5.879239023012721,5.897725467623124,3.142744842452784,1.4730624549954419,0.33699848525062936,4.793420638586208,4.094178127214865,2.9112768068261694,RE_profile
RGPD3_S2454,5.596225705867036,5.026533080161935,5.982201283382876,4.214753540274247,3.303505347995132,3.5845808185666437,5.3149777687732245,5.6520490085293416,5.325519570121571,4.476144458562459,3.305289898017204,4.757835387128082,4.2464394939372,-0.027129722894225772,3.29225351724836,RAB11_profile
RGPD3_SNA,5.19437212827016,6.1790447471864125,6.349164997531347,4.471744163735664,4.1499937622143435,4.180710522079542,4.620448449857064,4.766637333650078,2.948242005015657,4.917600867143369,3.806354046766124,4.115020393523482,2.7327259118800984,4.435545892308597,1.8476282049632657,RAB11_profile
SHROOM1_S133,5.185573142031875,4.5666069947053005,5.3798015485016855,6.326784187125866,6.8317139017959985,6.679274099066708,3.9396072247441793,5.198895629825417,4.155693912633716,4.6602286768100605,4.186478427097892,4.5393664435914385,2.770780899531204,1.6207468492907444,3.651372740028263,RE_profile
ZSWIM8_S1156,5.833115712281776,5.856957230277334,6.145066430092133,4.698476248166486,2.919188259947222,2.328296222932739,3.946308403828315,1.8230372865933004,4.193808381588755,3.9707043112969203,0.8878464002200381,5.1781525946805935,1.5309177402603664,0.8882141455861277,3.847496803906788,RAB11_profile
RHPN2P1_S639,4.5601285897204225,4.778035315131738,4.119314345888466,5.73025151184003,6.104694938816614,5.852479391437743,2.861646280454888,5.277037066829539,4.878948177656816,5.040483334695498,1.7972881303799215,4.945592515009019,2.268400197874701,5.218232390340122,2.9767753584959573,RE_profile
RHPN2P1_S642,3.86590784566334,3.1189281046021486,4.435052928291366,5.094163718683899,5.4484135956911945,4.612442716594723,0.7906959785981256,4.857329120698112,3.9336813459178814,4.7758419416651154,4.655208156950447,3.5467481114532067,1.4577402381795377,3.992062283839824,2.29892688805872,RE_profile
PDS5B_S1166,5.5108628450184405,5.777371511795165,5.3863597782188055,5.244419985881878,1.6236886660238041,4.399796441501781,4.445552209613577,6.023305917979189,5.832192014613059,6.018966990318961,5.836426098418253,2.6103127642713626,1.8420018631976962,2.3975890650175318,-1.4593336095480227,RAB11_profile
SRRM1_S749,4.877451762004856,2.240963741586927,3.869569498314939,6.386631774208216,6.166761692548484,6.118853478767723,4.798257325142739,4.499043772621349,4.49760897670787,6.759583039732957,6.540946108522108,6.562516631258238,3.6934176114142083,2.562006714112428,3.7112236885681327,NA
SRRM1_S705,3.9932449279940867,0.9924855616357231,4.075130697514982,6.837419839370313,5.998116115168271,6.729714253877446,4.984472257581832,3.916582717062987,1.3571944321300813,7.527793031399018,7.56142855514376,7.693281315329489,5.005999334449426,3.9649146481992084,5.0976838445101365,NA
SRRM1_S397,3.3852124203277016,5.712698857334365,5.586996228777333,6.788710396995622,5.491695414266043,6.749336586033936,1.674092212715089,4.472559434638113,3.306708987846425,7.370073821985811,7.189175964424075,7.4547724429830815,5.278247393997237,2.5356606967617306,4.417544586109123,NA
